search_value,formatted_address,country,province,city,citycode,district,adcode,location,level,line_name_zh,name_zh,name,line_name
上海市陈春路(地铁站),上海市浦东新区陈春路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.558194,31.175095",公交地铁站点,13号线,陈春路,Chenchun Road,Line 13
上海市莲溪路(地铁站),上海市浦东新区莲溪路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.566414,31.169110",公交地铁站点,13号线,莲溪路,Lianxi Road,Line 13
上海市华夏中路(地铁站),上海市浦东新区华夏中路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.583109,31.175759",公交地铁站点,13号线,华夏中路,Middle Huaxia Road,Line 13
上海市中科路(地铁站),上海市浦东新区中科路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.602465,31.178862",公交地铁站点,13号线,中科路,Zhongke Road,Line 13
上海市学林路(地铁站),上海市浦东新区学林路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.614363,31.183476",公交地铁站点,13号线,学林路,Xuelin Road,Line 13
上海市张江路(地铁站),上海市浦东新区张江路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.629182,31.189130",公交地铁站点,13号线,张江路,Zhangjiang Road,Line 13
上海市高科中路(地铁站),上海市浦东新区高科中路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.634318,31.203909",公交地铁站点,13号线,高科中路,Middle Gaoke Road,Line 13
上海市丹桂路(地铁站),上海市浦东新区丹桂路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.632282,31.222713",公交地铁站点,13号线,丹桂路,Dangui Road,Line 13
上海市封浜(地铁站),上海市嘉定区封浜(地铁站),中国,上海市,上海市,021,嘉定区,310114,"121.297006,31.267488",公交地铁站点,14号线,封浜,Fengbang,Line 14
上海市乐秀路(地铁站),上海市嘉定区乐秀路(地铁站),中国,上海市,上海市,021,嘉定区,310114,"121.314103,31.265363",公交地铁站点,14号线,乐秀路,Lexiu Road,Line 14
上海市临洮路(地铁站),上海市嘉定区临洮路(地铁站),中国,上海市,上海市,021,嘉定区,310114,"121.330860,31.263059",公交地铁站点,14号线,临洮路,Lintao Road,Line 14
上海市嘉怡路(地铁站),上海市嘉定区嘉怡路(地铁站),中国,上海市,上海市,021,嘉定区,310114,"121.345697,31.259195",公交地铁站点,14号线,嘉怡路,Jiayi Road,Line 14
上海市定边路(地铁站),上海市嘉定区定边路(地铁站),中国,上海市,上海市,021,嘉定区,310114,"121.362396,31.256392",公交地铁站点,14号线,定边路,Dingbian Road,Line 14
上海市真新新村(地铁站),上海市嘉定区真新新村(地铁站),中国,上海市,上海市,021,嘉定区,310114,"121.371949,31.255566",公交地铁站点,14号线,真新新村,Zhenxin Xincun,Line 14
上海市真光路(地铁站),上海市普陀区真光路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.384162,31.253278",公交地铁站点,14号线,真光路,Zhenguang Road,Line 14
上海市铜川路(地铁站),上海市普陀区铜川路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.397036,31.250733",公交地铁站点,14号线,铜川路,Tongchuan Road,Line 14
上海市真如(地铁站),上海市普陀区真如(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.407219,31.250767",公交地铁站点,14号线,真如,Zhenru,Line 14
上海市中宁路(地铁站),上海市普陀区中宁路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.414541,31.245059",公交地铁站点,14号线,中宁路,Zhongning Road,Line 14
上海市曹杨路(地铁站),上海市普陀区曹杨路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.417701,31.239302",公交地铁站点,14号线,曹杨路,Caoyang Road,Line 14
上海市武宁路(地铁站),上海市普陀区武宁路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.430504,31.234346",公交地铁站点,14号线,武宁路,Wuning Road,Line 14
上海市武定路(地铁站),上海市静安区武定路(地铁站),中国,上海市,上海市,021,静安区,310106,"121.436157,31.227303",公交地铁站点,14号线,武定路,Wuding Road,Line 14
上海市静安寺(地铁站),上海市静安区静安寺(地铁站),中国,上海市,上海市,021,静安区,310106,"121.446533,31.223231",公交地铁站点,14号线,静安寺,Jing'an Temple,Line 14
上海市一大会址·黄陂南路(地铁站),上海市黄浦区一大会址·黄陂南路(地铁站),中国,上海市,上海市,021,黄浦区,310101,"121.472339,31.223653",公交地铁站点,14号线,一大会址·黄陂南路,Site of the First CPC National Congress · South Huangpi Road,Line 14
上海市大世界(地铁站),上海市黄浦区大世界(地铁站),中国,上海市,上海市,021,黄浦区,310101,"121.479182,31.227392",公交地铁站点,14号线,大世界,Dashijie,Line 14
上海市豫园(地铁站),上海市黄浦区豫园(地铁站),中国,上海市,上海市,021,黄浦区,310101,"121.487426,31.228005",公交地铁站点,14号线,豫园,Yuyuan Garden,Line 14
上海市陆家嘴(地铁站),上海市浦东新区陆家嘴(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.502129,31.238259",公交地铁站点,14号线,陆家嘴,Lujiazui,Line 14
上海市浦东南路(地铁站),上海市浦东新区浦东南路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.512412,31.238532",公交地铁站点,14号线,浦东南路,South Pudong Road,Line 14
上海市浦东大道(地铁站),上海市浦东新区浦东大道(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.519302,31.240308",公交地铁站点,14号线,浦东大道,Pudong Avenue,Line 14
上海市源深路(地铁站),上海市浦东新区源深路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.531016,31.241318",公交地铁站点,14号线,源深路,Yuanshen Road,Line 14
上海市昌邑路(地铁站),上海市浦东新区昌邑路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.540104,31.243940",公交地铁站点,14号线,昌邑路,Changyi Road,Line 14
上海市歇浦路(地铁站),上海市浦东新区歇浦路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.551506,31.250728",公交地铁站点,14号线,歇浦路,Xiepu Road,Line 14
上海市龙居路(地铁站),上海市浦东新区龙居路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.558253,31.256772",公交地铁站点,14号线,龙居路,Longju Road,Line 14
上海市云山路(地铁站),上海市浦东新区云山路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.571153,31.250969",公交地铁站点,14号线,云山路,Yunshan Road,Line 14
上海市蓝天路(地铁站),上海市浦东新区蓝天路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.577995,31.241028",公交地铁站点,14号线,蓝天路,Lantian Road,Line 14
上海市黄杨路(地铁站),上海市浦东新区黄杨路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.591014,31.233998",公交地铁站点,14号线,黄杨路,Huangyang Road,Line 14
上海市云顺路(地铁站),上海市浦东新区云顺路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.600336,31.237064",公交地铁站点,14号线,云顺路,Yunshun Road,Line 14
上海市浦东足球场(地铁站),上海市浦东新区浦东足球场(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.615430,31.241645",公交地铁站点,14号线,浦东足球场,Pudong Football Stadium,Line 14
上海市金粤路(地铁站),上海市浦东新区金粤路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.629016,31.242092",公交地铁站点,14号线,金粤路,Jinyue Road,Line 14
上海市桂桥路(地铁站),上海市浦东新区桂桥路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.635087,31.249419",公交地铁站点,14号线,桂桥路,Guiqiao Road,Line 14
上海市顾村公园(地铁站),上海市宝山区顾村公园(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.373009,31.344594",公交地铁站点,15号线,顾村公园,Gucun Park,Line 15
上海市锦秋路(地铁站),上海市宝山区锦秋路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.381765,31.320184",公交地铁站点,15号线,锦秋路,Jinqiu Road,Line 15
上海市丰翔路(地铁站),上海市宝山区丰翔路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.380872,31.308218",公交地铁站点,15号线,丰翔路,Fengxiang Road,Line 15
上海市南大路(地铁站),上海市宝山区南大路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.380346,31.299263",公交地铁站点,15号线,南大路,Nanda Road,Line 15
上海市祁安路(地铁站),上海市普陀区祁安路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.384813,31.291558",公交地铁站点,15号线,祁安路,Qi'an Road,Line 15
上海市古浪路(地铁站),上海市普陀区古浪路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.392217,31.284509",公交地铁站点,15号线,古浪路,Gulang Road,Line 15
上海市武威东路(地铁站),上海市普陀区武威东路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.392094,31.275647",公交地铁站点,15号线,武威东路,East Wuwei Road,Line 15
上海市上海西站(地铁站),上海市普陀区上海西站(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.400926,31.262693",公交地铁站点,15号线,上海西站,Shanghai West Railway Station,Line 15
上海市铜川路(地铁站),上海市普陀区铜川路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.397036,31.250733",公交地铁站点,15号线,铜川路,Tongchuan Road,Line 15
上海市梅岭北路(地铁站),上海市普陀区梅岭北路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.396997,31.243301",公交地铁站点,15号线,梅岭北路,North Meiling Road,Line 15
上海市大渡河路(地铁站),上海市普陀区大渡河路(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.394431,31.231752",公交地铁站点,15号线,大渡河路,Daduhe Road,Line 15
上海市长风公园(地铁站),上海市普陀区长风公园(地铁站),中国,上海市,上海市,021,普陀区,310107,"121.396320,31.225254",公交地铁站点,15号线,长风公园,Changfeng Park,Line 15
上海市娄山关路(地铁站),上海市长宁区娄山关路(地铁站),中国,上海市,上海市,021,长宁区,310105,"121.404058,31.211158",公交地铁站点,15号线,娄山关路,Loushanguan Road,Line 15
上海市红宝石路(地铁站),上海市长宁区红宝石路(地铁站),中国,上海市,上海市,021,长宁区,310105,"121.398372,31.198863",公交地铁站点,15号线,红宝石路,Hongbaoshi Road,Line 15
上海市姚虹路(地铁站),上海市长宁区姚虹路(地铁站),中国,上海市,上海市,021,长宁区,310105,"121.406405,31.191550",公交地铁站点,15号线,姚虹路,Yaohong Road,Line 15
上海市吴中路(地铁站),上海市闵行区吴中路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.413905,31.184345",公交地铁站点,15号线,吴中路,Wuzhong Road,Line 15
上海市桂林路(地铁站),上海市徐汇区桂林路(地铁站),中国,上海市,上海市,021,徐汇区,310104,"121.418064,31.174791",公交地铁站点,15号线,桂林路,Guilin Road,Line 15
上海市桂林公园(地铁站),上海市徐汇区桂林公园(地铁站),中国,上海市,上海市,021,徐汇区,310104,"121.419647,31.166985",公交地铁站点,15号线,桂林公园,Guilin Park,Line 15
上海市上海南站(地铁站),上海市徐汇区上海南站(地铁站),中国,上海市,上海市,021,徐汇区,310104,"121.430041,31.154579",公交地铁站点,15号线,上海南站,Shanghai South Railway Station,Line 15
上海市华东理工大学(地铁站),上海市徐汇区华东理工大学(地铁站),中国,上海市,上海市,021,徐汇区,310104,"121.428990,31.144257",公交地铁站点,15号线,华东理工大学,East China University of Science and Technology,Line 15
上海市罗秀路(地铁站),上海市徐汇区罗秀路(地铁站),中国,上海市,上海市,021,徐汇区,310104,"121.435806,31.131552",公交地铁站点,15号线,罗秀路,Luoxiu Road,Line 15
上海市朱梅路(地铁站),上海市徐汇区朱梅路(地铁站),中国,上海市,上海市,021,徐汇区,310104,"121.437804,31.124364",公交地铁站点,15号线,朱梅路,Zhumei Road,Line 15
上海市华泾西(地铁站),上海市徐汇区华泾西(地铁站),中国,上海市,上海市,021,徐汇区,310104,"121.440138,31.113429",公交地铁站点,15号线,华泾西,West Huajing,Line 15
上海市虹梅南路(地铁站),上海市闵行区虹梅南路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.433059,31.103839",公交地铁站点,15号线,虹梅南路,South Hongmei Road,Line 15
上海市景西路(地铁站),上海市闵行区景西路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.418760,31.099727",公交地铁站点,15号线,景西路,Jingxi Road,Line 15
上海市曙建路(地铁站),上海市闵行区曙建路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.417897,31.090625",公交地铁站点,15号线,曙建路,Shujian Road,Line 15
上海市双柏路(地铁站),上海市闵行区双柏路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.421750,31.083214",公交地铁站点,15号线,双柏路,Shuangbai Road,Line 15
上海市元江路(地铁站),上海市闵行区元江路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.431901,31.062815",公交地铁站点,15号线,元江路,Yuanjiang Road,Line 15
上海市永德路(地铁站),上海市闵行区永德路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.443203,31.039147",公交地铁站点,15号线,永德路,Yongde Road,Line 15
上海市紫竹高新区(地铁站),上海市闵行区紫竹高新区(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.451221,31.023190",公交地铁站点,15号线,紫竹高新区,Zizhu Hi-tech Park,Line 15
上海市紫光路(地铁站),上海市闵行区紫光路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.455472,31.014028",公交地铁站点,15号线,紫光路,Ziguang Road,Line 15
上海市金庄路(地铁站),上海市徐汇区龙华(地铁站),中国,上海市,上海市,021,徐汇区,310104,"121.452958,31.172672",公交地铁站点,15号线,金庄路,Jinzhuang Road,Line 15
上海市岚丰路(地铁站),上海市徐汇区龙华(地铁站),中国,上海市,上海市,021,徐汇区,310104,"121.452958,31.172672",公交地铁站点,15号线,岚丰路,Lanfeng Road,Line 15
上海市望园路(地铁站),上海市奉贤区望园路(地铁站),中国,上海市,上海市,021,奉贤区,310120,"121.483580,30.931940",公交地铁站点,15号线,望园路,Wangyuan Road,Line 15
上海市龙阳路(地铁站),上海市浦东新区龙阳路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.557634,31.203575",公交地铁站点,16号线,龙阳路,Longyang Road,Line 16
上海市华夏中路(地铁站),上海市浦东新区华夏中路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.583109,31.175759",公交地铁站点,16号线,华夏中路,Middle Huaxia Road,Line 16
上海市罗山路(地铁站),上海市浦东新区罗山路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.593152,31.153259",公交地铁站点,16号线,罗山路,Luoshan Road,Line 16
上海市周浦东(地铁站),上海市浦东新区周浦东(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.606895,31.110038",公交地铁站点,16号线,周浦东,East Zhoupu,Line 16
上海市鹤沙航城(地铁站),上海市浦东新区鹤沙航城(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.611239,31.077797",公交地铁站点,16号线,鹤沙航城,Heshahangcheng,Line 16
上海市航头东(地铁站),上海市浦东新区航头东(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.617494,31.054919",公交地铁站点,16号线,航头东,East Hangtou,Line 16
上海市新场(地铁站),上海市浦东新区新场(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.648980,31.045561",公交地铁站点,16号线,新场,Xinchang,Line 16
上海市野生动物园(地铁站),上海市浦东新区野生动物园(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.699218,31.050325",公交地铁站点,16号线,野生动物园,Wild Animal Park,Line 16
上海市惠南(地铁站),上海市浦东新区惠南(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.761677,31.053828",公交地铁站点,16号线,惠南,Huinan,Line 16
上海市惠南东(地铁站),上海市浦东新区惠南东(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.793800,31.026448",公交地铁站点,16号线,惠南东,East Huinan,Line 16
上海市书院(地铁站),上海市浦东新区书院(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.850520,30.959264",公交地铁站点,16号线,书院,Shuyuan,Line 16
上海市临港大道(地铁站),上海市浦东新区临港大道(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.910851,30.923519",公交地铁站点,16号线,临港大道,Lingang Avenue,Line 16
上海市滴水湖(地铁站),上海市浦东新区滴水湖(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.929583,30.907245",公交地铁站点,16号线,滴水湖,Dishui Lake,Line 16
上海市虹桥火车站(地铁站),上海市闵行区虹桥火车站(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.318910,31.193987",公交地铁站点,17号线,虹桥火车站,Hongqiao Railway Station,Line 17
上海市诸光路(地铁站),上海市青浦区诸光路(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.293040,31.191678",公交地铁站点,17号线,诸光路,Zhuguang Road,Line 17
上海市蟠龙路(地铁站),上海市青浦区蟠龙路(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.278645,31.186328",公交地铁站点,17号线,蟠龙路,Panlong Road,Line 17
上海市徐盈路(地铁站),上海市青浦区徐盈路(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.253976,31.178101",公交地铁站点,17号线,徐盈路,Xuying Road,Line 17
上海市徐泾北城(地铁站),上海市青浦区徐泾北城(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.241668,31.175518",公交地铁站点,17号线,徐泾北城,Xujingbeicheng,Line 17
上海市嘉松中路(地铁站),上海市青浦区嘉松中路(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.223916,31.164099",公交地铁站点,17号线,嘉松中路,Middle Jiasong Road,Line 17
上海市赵巷(地铁站),上海市青浦区赵巷(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.192279,31.161247",公交地铁站点,17号线,赵巷,Zhaoxiang,Line 17
上海市汇金路(地铁站),上海市青浦区汇金路(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.151665,31.161221",公交地铁站点,17号线,汇金路,Huijin Road,Line 17
上海市青浦新城(地铁站),上海市青浦区青浦新城(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.125670,31.158925",公交地铁站点,17号线,青浦新城,Qingpu Xincheng,Line 17
上海市漕盈路(地铁站),上海市青浦区漕盈路(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.096889,31.160467",公交地铁站点,17号线,漕盈路,Caoying Road,Line 17
上海市淀山湖大道(地铁站),上海市青浦区淀山湖大道(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.082134,31.134460",公交地铁站点,17号线,淀山湖大道,Dianshanhu Avenue,Line 17
上海市朱家角(地铁站),上海市青浦区朱家角(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.054358,31.093559",公交地铁站点,17号线,朱家角,Zhujiajiao,Line 17
上海市东方绿舟(地铁站),上海市青浦区东方绿舟(地铁站),中国,上海市,上海市,021,青浦区,310118,"121.019534,31.098544",公交地铁站点,17号线,东方绿舟,Oriental Land,Line 17
上海市西岑(地铁站),上海市青浦区西岑(地铁站),中国,上海市,上海市,021,青浦区,310118,"120.962025,31.070028",公交地铁站点,17号线,西岑,Xicen,Line 17
上海市大康路(地铁站),上海市宝山区大康路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.420733,31.335489",公交地铁站点,18号线,大康路,Dakang Road,Line 18
上海市呼兰路(地铁站),上海市宝山区呼兰路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.437711,31.339703",公交地铁站点,18号线,呼兰路,Hulan Road,Line 18
上海市爱辉路(地铁站),上海市宝山区爱辉路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.448327,31.343777",公交地铁站点,18号线,爱辉路,Aihui Road,Line 18
上海市江杨南路(地铁站),上海市宝山区江杨南路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.465323,31.349908",公交地铁站点,18号线,江杨南路,South Jiangyang Road,Line 18
上海市长江西路(地铁站),上海市宝山区长江西路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.475816,31.344551",公交地铁站点,18号线,长江西路,West Changjiang Road,Line 18
上海市通南路(地铁站),上海市宝山区通南路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.478929,31.338093",公交地铁站点,18号线,通南路,Tongnan Road,Line 18
上海市长江南路(地铁站),上海市宝山区长江南路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.491482,31.332062",公交地铁站点,18号线,长江南路,South Changjiang Road,Line 18
上海市殷高路(地铁站),上海市宝山区殷高路(地铁站),中国,上海市,上海市,021,宝山区,310113,"121.495560,31.321705",公交地铁站点,18号线,殷高路,Yingao Road,Line 18
上海市上海财经大学(地铁站),上海市杨浦区上海财经大学(地铁站),中国,上海市,上海市,021,杨浦区,310110,"121.496332,31.307672",公交地铁站点,18号线,上海财经大学,Shanghai University of Finance and Economics,Line 18
上海市复旦大学(地铁站),上海市杨浦区复旦大学(地铁站),中国,上海市,上海市,021,杨浦区,310110,"121.499529,31.296349",公交地铁站点,18号线,复旦大学,Fudan University,Line 18
上海市国权路(地铁站),上海市杨浦区国权路(地铁站),中国,上海市,上海市,021,杨浦区,310110,"121.510024,31.289276",公交地铁站点,18号线,国权路,Guoquan Road,Line 18
上海市抚顺路(地铁站),上海市杨浦区抚顺路(地铁站),中国,上海市,上海市,021,杨浦区,310110,"121.515793,31.283664",公交地铁站点,18号线,抚顺路,Fushun Road,Line 18
上海市江浦路(地铁站),上海市杨浦区江浦路(地铁站),中国,上海市,上海市,021,杨浦区,310110,"121.518379,31.274946",公交地铁站点,18号线,江浦路,Jiangpu Road,Line 18
上海市江浦公园(地铁站),上海市杨浦区江浦公园(地铁站),中国,上海市,上海市,021,杨浦区,310110,"121.523697,31.264570",公交地铁站点,18号线,江浦公园,Jiangpu Park,Line 18
上海市平凉路(地铁站),上海市杨浦区平凉路(地铁站),中国,上海市,上海市,021,杨浦区,310110,"121.526701,31.259038",公交地铁站点,18号线,平凉路,Pingliang Road,Line 18
上海市丹阳路(地铁站),上海市杨浦区丹阳路(地铁站),中国,上海市,上海市,021,杨浦区,310110,"121.531160,31.253815",公交地铁站点,18号线,丹阳路,Danyang Road,Line 18
上海市昌邑路(地铁站),上海市浦东新区昌邑路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.540104,31.243940",公交地铁站点,18号线,昌邑路,Changyi Road,Line 18
上海市民生路(地铁站),上海市浦东新区民生路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.543527,31.235851",公交地铁站点,18号线,民生路,Minsheng Road,Line 18
上海市杨高中路(地铁站),上海市浦东新区杨高中路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.548664,31.227510",公交地铁站点,18号线,杨高中路,Middle Yanggao Road,Line 18
上海市迎春路(地铁站),上海市浦东新区迎春路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.550998,31.221002",公交地铁站点,18号线,迎春路,Yingchun Road,Line 18
上海市龙阳路(地铁站),上海市浦东新区龙阳路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.557634,31.203575",公交地铁站点,18号线,龙阳路,Longyang Road,Line 18
上海市芳芯路(地铁站),上海市浦东新区芳芯路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.559226,31.191158",公交地铁站点,18号线,芳芯路,Fangxin Road,Line 18
上海市北中路(地铁站),上海市浦东新区北中路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.561355,31.182762",公交地铁站点,18号线,北中路,Beizhong Road,Line 18
上海市莲溪路(地铁站),上海市浦东新区莲溪路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.566414,31.169110",公交地铁站点,18号线,莲溪路,Lianxi Road,Line 18
上海市御桥(地铁站),上海市浦东新区御桥(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.570914,31.158131",公交地铁站点,18号线,御桥,Yuqiao,Line 18
上海市康桥(地铁站),上海市浦东新区康桥(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.567306,31.134239",公交地铁站点,18号线,康桥,Kangqiao,Line 18
上海市周浦(地铁站),上海市浦东新区周浦(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.567613,31.114129",公交地铁站点,18号线,周浦,Zhoupu,Line 18
上海市繁荣路(地铁站),上海市浦东新区繁荣路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.570547,31.102554",公交地铁站点,18号线,繁荣路,Fanrong Road,Line 18
上海市沈梅路(地铁站),上海市浦东新区沈梅路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.580589,31.091115",公交地铁站点,18号线,沈梅路,Shenmei Road,Line 18
上海市鹤涛路(地铁站),上海市浦东新区鹤涛路(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.585960,31.071860",公交地铁站点,18号线,鹤涛路,Hetao Road,Line 18
上海市下沙(地铁站),上海市浦东新区下沙(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.588988,31.054396",公交地铁站点,18号线,下沙,Xiasha,Line 18
上海市航头(地铁站),上海市浦东新区航头(地铁站),中国,上海市,上海市,021,浦东新区,310115,"121.596083,31.037305",公交地铁站点,18号线,航头,Hangtou,Line 18
上海市沈杜公路(地铁站),上海市闵行区沈杜公路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.512272,31.061427",公交地铁站点,浦江线,沈杜公路,Shendu Highway,Pujiang
上海市三鲁公路(地铁站),上海市闵行区三鲁公路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.527389,31.056108",公交地铁站点,浦江线,三鲁公路,Sanlu Highway,Pujiang
上海市闵瑞路(地铁站),上海市闵行区闵瑞路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.530323,31.047956",公交地铁站点,浦江线,闵瑞路,Minrui Road,Pujiang
上海市浦航路(地铁站),上海市闵行区浦航路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.530591,31.040993",公交地铁站点,浦江线,浦航路,Puhang Road,Pujiang
上海市东城一路(地铁站),上海市闵行区东城一路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.532093,31.030390",公交地铁站点,浦江线,东城一路,Dongchengyi Road,Pujiang
上海市汇臻路(地铁站),上海市闵行区汇臻路(地铁站),中国,上海市,上海市,021,闵行区,310112,"121.524558,31.025245",公交地铁站点,浦江线,汇臻路,Huizhen Road,Pujiang
